storm_id,storm_name,basin,storm_start,storm_end,inference_available,available_models,time,lat,lon,category,ibtracs_msw,vit_prediction.max,vit_prediction.p90,vit_prediction.mean,vit_prediction.core_mean,vit_prediction.rmw,vit_prediction.r64,unet_prediction.max,unet_prediction.p90,unet_prediction.mean,unet_prediction.core_mean,unet_prediction.rmw,unet_prediction.r64,unet_mlp_prediction.max,unet_mlp_prediction.category,unet_mlp_prediction.raw_unet_max_wind_ms,unet_mlp_prediction.correction_ms,geo_overlay.image,geo_overlay.bounds,geo_overlay.kind,geo_overlay.channel,geo_overlay.size,sar,sar_overlay,sar_dt_minutes,geo_overlay,sar.max,sar.p90,sar.mean,sar.core_mean,sar.rmw,sar_overlay.image,sar_overlay.bounds,sar_overlay.min,sar_overlay.max,unet_prediction,unet_mlp_prediction
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-06T13:30:21Z,15.442,-140.301,3,56.589,35.777,19.126,12.258,19.95,25.0,,25.24,14.767,11.162,17.625,33.198,,43.582,2,44.4,-0.818,geo/EP112025_geo_200d64776b7f8368.webp,"[[13.728,-142.015],[17.157,-138.586]]",Geostationary,CMI_C15,256,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-06T13:50:21Z,15.477,-140.346,3,56.589,36.088,19.91,13.124,20.54,25.0,,25.6,14.758,11.162,17.663,33.198,,45.266,2,44.451,0.814,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-06T14:10:21Z,15.512,-140.391,3,56.589,39.207,19.836,13.004,20.446,15.0,23.438,25.582,14.779,11.168,17.834,33.198,,49.924,3,46.516,3.408,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-06T14:30:21Z,15.547,-140.435,3,56.589,39.317,20.247,13.632,21.051,15.0,23.436,25.809,14.818,11.18,18.028,33.198,,51.703,3,47.054,4.649,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-06T14:50:21Z,15.583,-140.479,3,56.589,41.975,21.724,14.288,22.716,15.0,32.222,26.482,14.876,11.191,18.194,24.144,,51.289,3,47.228,4.061,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-06T15:10:21Z,15.619,-140.522,3,56.589,40.231,19.789,13.568,21.371,15.0,26.361,26.678,15.708,11.784,19.682,24.144,,52.042,3,47.114,4.927,,,,,,,,-3.583,,50.74,19.374,13.89,20.578,25.0,sar/EP112025_geo_fa94ce58e88b7659.png,"[[13.904,-142.237],[17.333,-138.808]]",5.839,50.74,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-06T15:30:21Z,15.655,-140.565,3,56.589,43.102,18.309,12.916,20.338,15.0,29.287,26.56,15.703,11.799,19.637,30.18,,50.907,3,45.982,4.924,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-06T15:50:21Z,15.69,-140.608,3,56.589,44.939,18.645,12.488,20.432,15.0,29.284,25.788,15.728,11.811,19.54,33.198,,51.356,3,46.433,4.923,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-06T16:10:21Z,15.726,-140.65,3,56.589,43.24,19.867,13.151,20.978,15.0,29.281,25.435,15.844,11.83,19.442,33.198,,52.102,3,47.178,4.924,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-06T16:30:21Z,15.76,-140.693,3,56.589,42.499,18.819,12.907,20.075,15.0,26.351,24.875,15.982,11.846,19.293,36.216,,50.163,3,45.242,4.921,geo/EP112025_geo_cddb9d391f5c001f.webp,"[[14.046,-142.408],[17.475,-138.979]]",Geostationary,CMI_C15,256,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-06T16:50:21Z,15.794,-140.737,3,56.589,41.16,19.826,13.508,20.414,25.0,26.348,24.634,16.081,11.861,19.203,36.216,,50.86,3,45.938,4.922,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-06T17:10:21Z,15.826,-140.782,3,56.589,38.225,19.638,13.032,19.72,15.0,20.491,24.393,16.134,11.868,19.042,36.216,,51.084,3,46.16,4.924,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-06T17:30:21Z,15.857,-140.828,3,56.589,37.911,21.333,14.394,21.402,25.0,26.344,24.189,16.152,11.879,18.987,36.216,,50.272,3,45.345,4.927,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-06T17:50:21Z,15.887,-140.876,3,56.589,38.681,21.357,14.152,21.836,25.0,26.342,25.143,16.178,11.897,19.079,39.234,,52.698,3,47.773,4.925,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-06T18:10:21Z,15.914,-140.926,3,56.678,42.505,25.534,16.091,25.821,25.0,38.046,25.41,16.195,11.922,19.25,39.234,,53.588,3,48.66,4.928,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-06T18:30:21Z,15.939,-140.978,3,56.849,43.782,24.634,16.09,25.537,15.0,35.117,25.835,16.195,11.949,19.45,39.234,,55.453,3,50.523,4.93,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-06T18:50:21Z,15.963,-141.032,3,57.021,43.171,24.416,16.107,25.365,25.0,35.115,26.361,16.193,11.981,19.77,39.234,,57.337,3,52.409,4.928,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-06T19:10:21Z,15.986,-141.087,3,57.192,44.888,22.199,14.319,23.338,15.0,32.187,26.611,16.209,12.013,20.092,27.162,,57.219,3,52.296,4.923,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-06T19:30:21Z,16.007,-141.143,4,57.364,43.034,18.31,12.368,19.741,15.0,26.333,26.997,16.232,12.046,20.403,24.144,,56.646,3,51.721,4.924,geo/EP112025_geo_906898bba29bb60c.webp,"[[14.293,-142.857],[17.722,-139.428]]",Geostationary,CMI_C15,256,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-06T19:50:21Z,16.028,-141.2,4,57.535,43.369,20.782,13.496,21.689,25.0,29.257,27.684,16.252,12.08,20.695,24.144,,56.01,3,51.082,4.929,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-06T20:10:21Z,16.049,-141.257,4,57.707,43.753,19.731,13.266,20.857,15.0,26.33,28.512,16.234,12.111,20.989,24.144,,54.349,3,49.436,4.913,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-06T20:30:21Z,16.069,-141.315,4,57.878,45.472,19.877,13.635,21.363,25.0,29.254,29.192,16.261,12.137,21.201,24.144,,55.098,3,50.193,4.905,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-06T20:50:21Z,16.09,-141.372,4,58.05,45.57,21.509,14.689,22.78,25.0,32.178,29.492,16.27,12.15,21.28,24.144,,53.516,3,48.652,4.864,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-06T21:10:21Z,16.111,-141.429,4,58.192,45.018,21.781,14.773,22.858,25.0,32.176,27.69,15.883,11.664,20.313,21.126,,54.345,3,49.422,4.923,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-06T21:30:21Z,16.133,-141.486,4,58.306,45.578,18.262,12.653,19.573,25.0,29.249,27.696,15.87,11.694,20.395,27.162,,55.695,3,50.772,4.922,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-06T21:50:21Z,16.156,-141.542,4,58.42,46.384,20.52,13.733,21.562,25.0,32.172,27.486,15.886,11.716,20.362,27.162,,55.482,3,50.563,4.919,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-06T22:10:21Z,16.178,-141.598,4,58.534,48.334,20.038,13.532,21.321,25.0,32.17,27.131,15.907,11.732,20.314,33.198,,53.389,3,48.471,4.918,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-06T22:30:21Z,16.201,-141.653,4,58.649,46.898,19.944,13.929,21.115,15.0,32.168,26.639,15.954,11.738,20.166,39.234,,51.726,3,46.803,4.924,geo/EP112025_geo_ef112f57986db66e.webp,"[[14.487,-143.368],[17.916,-139.939]]",Geostationary,CMI_C15,256,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-06T22:50:21Z,16.224,-141.708,4,58.763,47.477,19.73,13.417,20.89,15.0,32.166,26.84,15.997,11.747,20.096,39.234,,51.47,3,46.544,4.926,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-06T23:10:21Z,16.246,-141.763,4,58.877,50.06,23.406,15.105,24.217,25.0,38.012,26.61,16.044,11.762,20.042,39.234,,51.32,3,46.393,4.927,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-06T23:30:21Z,16.268,-141.818,4,58.992,49.257,22.858,15.067,23.9,25.0,38.009,26.848,16.092,11.785,20.045,39.234,,51.695,3,46.768,4.928,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-06T23:50:21Z,16.29,-141.873,4,59.106,50.289,21.969,14.586,23.252,15.0,35.083,27.089,16.153,11.817,20.112,39.234,,52.745,3,47.817,4.929,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-07T00:10:21Z,16.311,-141.929,4,59.102,49.437,21.58,14.959,22.891,15.0,32.158,27.771,16.232,11.854,20.262,39.234,,54.046,3,49.117,4.929,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-07T00:30:21Z,16.331,-141.984,4,58.988,49.901,21.224,14.709,22.748,15.0,35.08,28.18,16.32,11.892,20.458,39.234,,54.742,3,49.813,4.929,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-07T00:50:21Z,16.351,-142.039,4,58.873,51.239,21.019,14.589,22.661,15.0,32.154,28.394,16.378,11.932,20.71,39.234,,54.678,3,49.75,4.928,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-07T01:10:21Z,16.371,-142.095,4,58.759,50.322,20.161,13.591,21.499,15.0,32.153,29.077,16.411,11.976,21.084,39.234,,53.548,3,48.62,4.927,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-07T01:30:21Z,16.391,-142.151,4,58.645,49.716,21.565,14.928,22.828,15.0,32.151,29.981,16.403,12.017,21.415,30.18,,51.959,3,47.032,4.926,geo/EP112025_geo_4eae5710de86d334.webp,"[[14.677,-143.865],[18.106,-140.436]]",Geostationary,CMI_C15,256,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-07T01:50:21Z,16.412,-142.206,4,58.53,49.182,22.427,15.446,23.249,15.0,35.072,31.215,16.394,12.059,21.741,27.162,,51.099,3,46.172,4.927,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-07T02:10:21Z,16.435,-142.262,4,58.416,48.304,22.439,15.391,22.918,15.0,32.147,32.144,16.378,12.097,22.049,24.144,,53.229,3,48.301,4.928,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-07T02:30:21Z,16.46,-142.318,4,58.302,48.083,21.976,15.008,22.862,15.0,32.145,32.866,16.361,12.123,22.299,24.144,,53.356,3,48.429,4.927,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-07T02:50:21Z,16.486,-142.373,4,58.188,48.287,21.447,14.395,22.58,5.0,32.142,33.74,16.362,12.14,22.51,24.144,,53.368,3,48.444,4.924,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-07T03:10:21Z,16.515,-142.429,4,58.044,48.51,19.378,13.416,20.719,15.0,32.14,34.408,15.418,11.395,21.769,24.144,,56.716,3,51.793,4.923,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-07T03:30:21Z,16.547,-142.484,4,57.872,48.461,20.319,13.668,21.524,15.0,32.137,35.531,15.443,11.418,21.972,18.108,,57.903,3,52.982,4.921,,,,,,,,-3.55,,55.32,19.691,13.533,20.761,15.0,sar/EP112025_geo_dd56d7e678b7fa22.png,"[[14.832,-144.199],[18.261,-140.77]]",5.381,55.32,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-07T03:50:21Z,16.58,-142.54,4,57.701,46.202,19.016,12.671,20.015,15.0,29.213,35.292,15.499,11.439,21.963,18.108,,57.733,3,52.81,4.922,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-07T04:10:21Z,16.615,-142.595,4,57.529,46.283,16.972,11.634,18.382,15.0,26.289,34.827,15.601,11.458,21.87,24.144,,57.287,3,52.366,4.922,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-07T04:30:21Z,16.65,-142.65,3,57.358,44.617,17.24,11.681,18.296,15.0,23.365,34.706,15.695,11.484,21.851,24.144,,56.914,3,51.992,4.922,geo/EP112025_geo_4a5cc7bfc5a27f2f.webp,"[[14.935,-144.365],[18.364,-140.936]]",Geostationary,CMI_C15,256,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-07T04:50:21Z,16.685,-142.706,3,57.186,43.228,16.583,11.067,17.67,15.0,20.443,34.64,15.764,11.514,21.873,24.144,,57.341,3,52.419,4.922,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-07T05:10:21Z,16.72,-142.761,3,57.015,42.921,16.935,11.534,18.132,15.0,23.361,34.277,15.828,11.537,21.73,27.162,,57.913,3,52.99,4.923,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-07T05:30:21Z,16.753,-142.817,3,56.843,42.804,15.955,10.993,17.219,15.0,20.439,34.137,15.961,11.556,21.562,30.18,,58.928,4,54.004,4.924,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-07T05:50:21Z,16.785,-142.873,3,56.672,42.481,18.743,12.655,19.771,15.0,23.357,34.349,16.045,11.584,21.519,30.18,,59.081,4,54.157,4.924,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-07T06:10:21Z,16.815,-142.929,3,56.53,40.963,16.952,11.892,18.074,15.0,,34.647,16.105,11.609,21.609,27.162,,60.0,4,55.076,4.924,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-07T06:30:21Z,16.842,-142.985,3,56.416,40.633,17.137,12.148,18.097,15.0,,34.426,16.176,11.633,21.686,27.162,,61.217,4,56.292,4.925,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-07T06:50:21Z,16.867,-143.041,3,56.301,39.795,17.835,12.688,18.795,15.0,,34.328,16.199,11.654,21.781,27.162,,59.228,4,54.304,4.924,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-07T07:10:21Z,16.891,-143.098,3,56.187,38.649,15.606,11.156,16.732,15.0,,34.341,16.252,11.665,21.759,27.162,,58.525,4,53.598,4.926,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-07T07:30:21Z,16.913,-143.154,3,56.073,39.099,15.573,10.828,16.683,15.0,,33.771,16.302,11.673,21.691,27.162,,58.574,4,53.65,4.925,geo/EP112025_geo_8110701e0a44295f.webp,"[[15.198,-144.868],[18.627,-141.439]]",Geostationary,CMI_C15,256,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-07T07:50:21Z,16.933,-143.209,3,55.958,36.445,14.628,10.426,15.61,15.0,,34.191,16.283,11.683,21.69,30.18,,57.777,3,54.096,3.682,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-07T08:10:21Z,16.953,-143.265,3,55.844,37.046,16.142,11.203,17.185,15.0,,33.63,16.353,11.69,21.617,24.144,,55.118,3,53.443,1.675,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-07T08:30:21Z,16.972,-143.32,3,55.73,36.547,17.418,11.744,18.035,15.0,,33.479,16.421,11.703,21.656,27.162,,55.924,3,52.848,3.076,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-07T08:50:22Z,16.991,-143.374,3,55.615,38.477,17.267,11.818,17.818,15.0,,33.152,16.399,11.706,21.721,24.144,,56.323,3,51.885,4.439,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-07T09:10:21Z,17.01,-143.428,3,55.471,37.911,17.06,11.708,17.57,15.0,,34.325,15.911,11.586,22.034,24.144,,57.133,3,52.25,4.883,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-07T09:30:21Z,17.029,-143.481,3,55.3,34.936,14.888,10.853,15.25,15.0,,34.449,15.933,11.608,22.12,24.144,,58.055,3,53.165,4.89,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-07T09:50:21Z,17.049,-143.534,3,55.128,36.452,15.522,11.446,16.042,15.0,,34.283,15.947,11.632,22.289,24.144,,60.277,4,55.348,4.929,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-07T10:10:21Z,17.069,-143.587,3,54.957,33.002,14.94,11.179,15.695,15.0,,34.404,16.034,11.653,22.373,24.144,,61.767,4,56.838,4.93,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-07T10:30:21Z,17.09,-143.641,3,54.785,36.31,15.426,11.276,16.564,15.0,,34.31,16.081,11.664,22.359,24.144,,60.94,4,56.009,4.931,geo/EP112025_geo_bea31f3d672cc84c.webp,"[[15.375,-145.355],[18.804,-141.926]]",Geostationary,CMI_C15,256,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-07T10:50:21Z,17.112,-143.696,3,54.614,37.021,15.634,11.338,16.7,15.0,,34.843,16.093,11.674,22.277,24.144,,60.705,4,55.775,4.931,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-07T11:10:21Z,17.135,-143.752,3,54.442,37.006,15.228,11.091,16.394,15.0,,35.243,16.161,11.696,22.244,24.144,,61.736,4,56.805,4.93,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-07T11:30:21Z,17.16,-143.81,3,54.271,38.087,17.401,12.278,18.322,15.0,,34.698,16.327,11.723,22.161,24.144,,61.9,4,56.972,4.927,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-07T11:50:21Z,17.187,-143.87,3,54.1,40.436,19.652,13.478,20.657,25.0,,34.434,16.434,11.759,22.169,24.144,,61.894,4,56.968,4.926,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-07T12:10:21Z,17.215,-143.933,3,53.869,38.873,18.841,12.799,19.753,25.0,,34.349,16.449,11.798,22.234,30.18,,60.066,4,55.14,4.925,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-07T12:30:21Z,17.245,-143.998,3,53.583,38.34,19.182,12.698,19.744,25.0,,33.56,16.497,11.841,22.352,0.0,,57.609,3,52.683,4.925,,,,,,,,,,,,,,,,,,,,
EP112025,KIKO,Eastern Pacific,2025-09-02T04:30:20Z,2025-09-09T01:10:21Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-07T12:50:21Z,17.276,-144.065,3,53.297,39.071,19.708,12.798,20.264,25.0,,33.722,16.59,11.888,22.532,0.0,,59.643,4,54.715,4.929,,,,,,,,,,,,,,,,,,,,
